t,n_grads,f,comm_rounds,var_error
124.0,4070000.0,0.5365534125905574,248.0,1.1280792164393607
125.0,4102560.0,0.535685549625456,250.0,1.1275317092164778
126.0,4135120.0,0.5348350439765,252.0,1.1269871011044654
127.0,4167680.0,0.5340012177592471,254.0,1.1264453317883882
128.0,4200240.0,0.5331834248260354,256.0,1.1259063431229033
129.0,4232800.0,0.5323810491448447,258.0,1.12537007903852
130.0,4265360.0,0.5315935032673527,260.0,1.1248364854523498
131.0,4297920.0,0.5308202268809458,262.0,1.1243055101831145
132.0,4330480.0,0.5300606854397609,264.0,1.1237771028701933
133.0,4363040.0,0.5293143688701473,266.0,1.1232512148964966
134.0,4395600.0,0.5285807903462147,268.0,1.1227277993149822
135.0,4428160.0,0.5278594851314056,270.0,1.1222068107786083
136.0,4460720.0,0.5271500094822764,272.0,1.1216882054735677
137.0,4493280.0,0.5264519396109034,274.0,1.1211719410556253
138.0,4525840.0,0.5257648707025566,276.0,1.1206579765894016
139.0,4558400.0,0.525088415985476,278.0,1.1201462724904616
140.0,4590960.0,0.5244222058497913,280.0,1.11963679047006
141.0,4623520.0,0.5237658870127927,282.0,1.119129493482411
142.0,4656080.0,0.523119121727938,284.0,1.1186243456743654
143.0,4688640.0,0.5224815870351336,286.0,1.1181213123373606
144.0,4721200.0,0.5218529740499771,288.0,1.1176203598615442
145.0,4753760.0,0.5212329872897844,290.0,1.1171214556919589
146.0,4786320.0,0.5206213440343593,292.0,1.1166245682866838
147.0,4818880.0,0.5200177737195788,294.0,1.1161296670768452
148.0,4851440.0,0.5194220173619858,296.0,1.1156367224283967
149.0,4884000.0,0.5188338270126833,298.0,1.11514570560559
150.0,4916560.0,0.5182529652389324,300.0,1.1146565887360496
151.0,4949120.0,0.5176792046319367,302.0,1.1141693447773764
152.0,4981680.0,0.5171123273393998,304.0,1.113683947485209
153.0,5014240.0,0.5165521246215103,306.0,1.1132003713826681
154.0,5046800.0,0.515998396429098,308.0,1.112718591731123
155.0,5079360.0,0.5154509510027697,310.0,1.1122385845022145
156.0,5111920.0,0.5149096044919064,312.0,1.111760326351077
157.0,5144480.0,0.5143741805924628,314.0,1.111283794590703
158.0,5177040.0,0.513844510202577,316.0,1.1108089671673949
159.0,5209600.0,0.5133204310950478,318.0,1.1103358226372553
160.0,5242160.0,0.5128017876057941,320.0,1.1098643401436692
161.0,5274720.0,0.5122884303374614,322.0,1.1093944993957265
162.0,5307280.0,0.5117802158773844,324.0,1.1089262806475484
163.0,5339840.0,0.5112770065291602,326.0,1.1084596646784728
164.0,5372400.0,0.5107786700571296,328.0,1.1079946327740575
165.0,5404960.0,0.5102850794431014,330.0,1.10753116670787
166.0,5437520.0,0.5097961126546895,332.0,1.107069248724023
167.0,5470080.0,0.5093116524246736,334.0,1.1066088615204221
168.0,5502640.0,0.5088315860408168,336.0,1.1061499882326993
169.0,5535200.0,0.5083558051456156,338.0,1.105692612418794
170.0,5567760.0,0.5078842055454752,340.0,1.10523671804416
171.0,5600320.0,0.5074166870288401,342.0,1.1047822894675623
172.0,5632880.0,0.5069531531928292,344.0,1.104329311427449
173.0,5665440.0,0.5064935112779495,346.0,1.1038777690288601
174.0,5698000.0,0.5060376720104891,348.0,1.1034276477308613
175.0,5730560.0,0.5055855494522067,350.0,1.1029789333344708
176.0,5763120.0,0.5051370608569584,352.0,1.1025316119710642
177.0,5795680.0,0.5046921265339196,354.0,1.102085670091233
178.0,5828240.0,0.50425066971708,356.0,1.1016410944540789
179.0,5860800.0,0.5038126164407029,358.0,1.101197872116924
180.0,5893360.0,0.503377895420461,360.0,1.1007559904254205
181.0,5925920.0,0.5029464379399723,362.0,1.1003154370040407
182.0,5958480.0,0.5025181777424748,364.0,1.0998761997469353
183.0,5991040.0,0.5020930509273918,366.0,1.0994382668091371
184.0,6023600.0,0.5016709958515565,368.0,1.099001626598106
185.0,6056160.0,0.5012519530348679,370.0,1.09856626776559
186.0,6088720.0,0.500835865070171,372.0,1.0981321791997967
187.0,6121280.0,0.5004226765371582,374.0,1.097699350017859
188.0,6153840.0,0.5000123339201031,376.0,1.0972677695585835
189.0,6186400.0,0.499604785529244,378.0,1.0968374273754715
190.0,6218960.0,0.4991999814256472,380.0,1.0964083132299964
191.0,6251520.0,0.49879787334938586,382.0,1.0959804170851342
192.0,6284080.0,0.4983984146508794,384.0,1.0955537290991293
193.0,6316640.0,0.49800156022524716,386.0,1.095128239619495
194.0,6349200.0,0.49760726644953474,388.0,1.094703939177227
195.0,6381760.0,0.49721549112268215,390.0,1.094280818481233
196.0,6414320.0,0.49682619340810474,392.0,1.093858868412964
197.0,6446880.0,0.49643933377876837,394.0,1.0934380800212389
198.0,6479440.0,0.4960548739646442,396.0,1.093018444517256
199.0,6512000.0,0.4956727769024338,398.0,1.092599953269785
200.0,6544560.0,0.4952930066874607,400.0,1.0921825978005297
